-2.36991	1.10324	-0.972755	3.39949	1.23259	-1.35491	-0.260795	-0.105306	-0.218191	-0.648919	
-1.10187	0.515314	0.06695	-0.570168	0.00612157	1.05783	0.257074	-0.0934025	-0.681761	-1.25415	
-0.964444	0.180849	0.0884187	-0.958238	0.000999788	0.982636	-0.0378255	0.249707	-1.30344	-1.53427	
-0.793277	0.251341	-0.826599	0.253072	0.173539	0.25294	-0.419017	-0.361035	-0.35437	-0.941127	
0.895586	-0.387278	-1.31789	-0.292669	-2.05433	0.873789	-0.530884	0.0535297	-0.654901	-0.903298	
-0.911018	-0.555083	-0.854308	-0.0578306	-0.342227	1.18312	-0.00720898	-0.384475	-0.111593	-0.82818	
0.00620605	0.664552	-0.585398	-1.15993	-0.242855	-0.0228668	0.17711	-0.80959	0.263564	0.275463	
0.521057	-0.701044	0.693176	0.405467	-0.126615	-0.0852766	0.371412	0.77045	0.135926	-0.633832	
-0.279297	-0.448568	-0.498512	0.965582	-0.243586	0.48546	0.0896939	0.563398	-0.399544	-1.91728	
-0.729537	0.24928	-0.773738	0.296829	0.0594861	0.269632	-0.385655	-0.324071	-0.312496	-0.875978	
-0.0728526	-0.478957	-0.638088	0.274473	-0.265129	0.706936	-1.05672	-1.46216	-0.520646	-0.588082	
-0.645662	-0.819708	-0.44902	0.0894542	-1.1128	0.702548	-0.343971	-1.86011	-0.695039	-0.890529	
0.680299	-0.699029	-2.04468	0.417526	-0.057902	1.96039	-0.0505436	-0.173374	0.900111	-0.562096	
-0.470735	-0.59753	-0.406225	-0.396823	-0.407367	0.828696	-1.59498	-0.799774	-1.44751	-0.481656	
-0.530671	0.315177	-0.21845	-1.29705	0.866245	-0.577978	-0.134054	0.151343	-0.526365	-0.178905	
-0.781866	0.231553	-0.835328	0.288872	0.117242	0.264112	-0.391028	-0.354415	-0.373135	-0.89223	
-1.67285	-0.0434022	-1.37198	-0.228736	0.942031	-0.261054	-0.837788	-1.08738	-0.182676	-0.370673	
-0.780781	-0.789353	-1.34249	0.170171	0.735074	0.249121	-0.802839	-0.549122	-0.166567	-1.0971	
-0.385654	-0.787212	-0.14526	0.664749	-0.851256	0.221937	-1.71596	-0.388113	0.401985	-1.64734	
-0.430885	-1.03844	-0.880274	-0.345037	0.547704	0.11922	-0.854036	-0.0423169	-0.980607	-1.45505	
-0.741378	0.247497	-0.775442	0.248622	0.105928	0.270194	-0.409193	-0.356994	-0.315764	-0.842396	
-1.22029	0.534407	-0.010724	-0.596439	0.0234799	1.09662	0.221145	-0.139358	-0.730338	-1.36201	
0.574418	-0.382107	0.658461	-1.09268	0.765755	0.488061	0.0193244	-0.462835	-0.85418	-0.878376	
0.674746	-0.936272	0.506081	-0.63346	-0.992083	0.374199	0.0310181	-0.695804	-0.408378	-1.60063	
-0.543497	-0.845953	-0.772541	0.169183	-0.883199	1.62931	0.0534036	0.726662	-2.04277	-0.426267	
-1.43028	-0.587324	-0.590835	-0.203493	-1.35135	0.819636	-0.613862	-0.454682	-0.782726	-0.517867	
-1.36702	-0.535314	-0.525014	-0.198179	-1.32237	0.717892	-0.517368	-0.483316	-0.811986	-0.541495	
-1.34482	0.00869481	-0.289878	-0.0183686	-1.31392	0.380635	-0.982686	-0.338817	-1.03332	-0.449917	
-0.516718	-0.977556	0.354594	0.0862948	-1.91561	0.656785	0.66835	0.166709	-0.56366	0.847701	
-0.804822	-0.58296	-1.63253	-0.165566	-0.341172	1.37281	-0.685188	0.100265	0.353146	-0.16907	
-0.219217	0.865573	-0.543267	0.214253	-0.0783763	0.0444449	-1.10882	0.211899	0.526203	-1.8324	
-0.867335	0.329956	-1.19335	-1.02351	1.43246	0.442038	-0.63282	-1.23381	-0.23888	-0.515266	
-0.783168	0.295944	-0.839602	0.282115	0.121045	0.312659	-0.420718	-0.389001	-0.362025	-0.927927	
-1.07096	1.2203	-0.961997	-1.01388	0.278645	0.0482299	-0.806855	-1.42293	-1.11491	-0.0978995	
-0.0223047	-0.0448738	0.213241	0.206893	0.158217	-0.302241	0.198597	0.0549843	0.0566949	0.311409	
-0.88718	0.298423	-0.962498	0.275025	0.131221	0.330035	-0.471531	-0.437093	-0.407045	-1.03101	
0.0426172	0.149798	0.113108	-0.896688	1.01964	-0.00829369	-0.818021	-1.25332	0.564511	0.13829	
-0.74086	0.488208	-0.905925	-1.08425	1.53469	0.897438	0.0370103	-1.23134	-0.224069	-0.980951	
-0.411829	0.409377	-0.0217029	-0.289678	-1.65222	1.40955	-0.824521	-1.43393	1.44453	-1.23556	
-0.146803	-0.123687	0.390769	-0.180078	-0.0333935	2.57501	-0.956254	0.315679	-1.13466	-0.965904	
-0.82487	0.230015	-0.874897	0.299205	0.12041	0.297885	-0.424691	-0.396414	-0.390067	-0.963039	
-0.120421	1.29302	-0.72462	0.4849	-0.246474	2.13677	0.0671068	0.469459	0.603798	-0.588288	
0.897789	0.768038	0.0822469	0.297698	-0.506408	0.884037	-0.674965	0.857642	-0.479881	1.26497	
-0.76886	0.81287	-0.799367	0.417511	-0.0522327	2.00169	-0.233288	1.31902	0.612476	-0.803174	
-0.424643	1.12447	-0.683535	0.323829	-0.694466	1.57366	0.295478	0.691094	-0.0782786	-0.57035	
-0.0354863	-0.0448727	0.215174	0.211251	0.176394	-0.31629	0.204307	0.0480615	0.0549367	0.31671	
-0.392017	-0.168774	-0.423026	-0.417683	0.0915997	0.268174	-0.606005	0.190602	-1.30626	-1.28885	
0.214473	1.44017	-0.259889	-0.448961	-0.514755	-0.441969	-1.19972	0.843272	-1.20922	-1.60291	
0.785276	0.530964	0.194172	-0.860362	-0.530285	-0.680853	-0.63906	0.896279	-1.02391	0.0466143	
-0.786033	0.261166	-0.824081	0.311709	0.121801	0.21641	-0.396012	-0.385834	-0.352236	-0.896032	
-0.423863	-0.188056	-0.504588	-0.40243	0.0711128	0.29717	-0.685953	0.208911	-1.34395	-1.37936	
0.839341	-0.167707	1.6714	0.314003	-0.337229	1.81497	0.491559	-0.138641	0.430697	-1.32081	
-0.750601	0.253626	-0.857053	0.240566	0.124933	0.315784	-0.417728	-0.369698	-0.386852	-0.917705	
1.57351	-0.0602142	0.388471	0.175743	0.429086	0.157252	0.240006	1.43669	0.223111	-0.460931	
0.52757	-0.11231	-1.21044	0.0770464	0.398786	0.532931	0.363822	-0.726237	0.343308	-1.69915	
0.352776	1.80516	-1.51249	-0.674232	-0.140187	0.785892	-1.24963	0.78423	-0.763373	-0.362975	
0.340019	2.30879	-1.15143	-0.0541785	-0.400168	0.436668	-0.855794	0.826529	-0.595364	-0.41066	
0.737793	1.91709	-1.04877	-0.171838	-0.539957	1.01469	-1.6034	-0.204718	-0.0854768	-0.142796	
1.18472	1.51413	-1.22613	-0.138561	0.342529	1.04296	-0.366995	-0.216139	0.610992	-1.27847	
-0.829218	0.312042	-0.926716	0.306685	0.135242	0.34182	-0.435608	-0.407919	-0.417577	-1.04583	
-0.0563636	-0.275342	-0.206423	1.89856	-0.780159	0.383658	-0.518143	0.722048	-0.686958	-1.71222	
